Supplementary File 1: Average recombination rates (based on all 4 pedigrees) for all 1 Mb bins. 
The start eand end position of the bins are shown in columns 4 and 6. 
Start and end positions were based on the exact position of the SNPs on genome build Sscrofa10.2. 
The names of the SNPs are shown in columns 3 and 5

ssc	Bin (1Mb)	snp start	position	snp end	position	rec rate  
8	103	DIAS0004304	103042502	ASGA0039416	104101447	0,06317917
8	104	ASGA0039416	104101447	ASGA0102045	105078714	0,088501368
8	105	ASGA0102045	105078714	MARC0109507	106350939	0,1386304
8	106	MARC0109507	106350939	DRGA0008725	107071945	0,027816193
8	107	DRGA0008725	107071945	H3GA0025229	108234401	0,23789638
8	108	H3GA0025229	108234401	H3GA0025236	109015913	1,277501204
8	109	H3GA0025236	109015913	ALGA0123719	110162791	0,253008999
8	110	ALGA0123719	110162791	MARC0026403	111006793	0,393775855
8	111	MARC0026403	111006793	DBKK0000239	112417740	0,473341161
8	112	DBKK0000239	112417740	ALGA0049025	113050594	0,194977913
8	113	ALGA0049025	113050594	ALGA0049066	114008201	0,265491043
8	114	ALGA0049066	114008201	ALGA0049099	115647407	0,289281526
8	115	ALGA0049099	115647407	CASI0006714	116174552	0,259445546
8	116	CASI0006714	116174552	ALGA0049113	117017825	0,146232299
8	117	ALGA0049113	117017825	ALGA0049179	118016335	0,90554905
8	118	ALGA0049179	118016335	MARC0032237	119254143	0,384026294
8	119	MARC0032237	119254143	MARC0030774	120028517	0,916522039
8	120	MARC0030774	120028517	MARC0112204	121026032	1,385302106
8	121	MARC0112204	121026032	ALGA0049273	122208906	0,567701229
8	122	ALGA0049273	122208906	CASI0006502	123027874	1,000896348
8	123	CASI0006502	123027874	ALGA0049288	124059371	0,31223057
8	124	ALGA0049288	124059371	DRGA0008761	125067070	0,690623035
8	125	DRGA0008761	125067070	ALGA0049334	126274088	0,696147055
8	126	ALGA0049334	126274088	ALGA0049349	127072110	0,399242653
8	127	ALGA0049349	127072110	DRGA0017605	128039415	0,4895
8	128	DRGA0017605	128039415	ASGA0039779	129251696	0,837830157
8	129	ASGA0039779	129251696	ALGA0049450	130050222	0,665412911
8	130	ALGA0049450	130050222	ALGA0049497	131398397	1,067287748
8	131	ALGA0049497	131398397	MARC0046501	132376091	2,184637604
8	132	MARC0046501	132376091	DRGA0008825	133022001	2,045005852
8	133	DRGA0008825	133022001	MARC0031261	134024195	1,210161439
8	134	MARC0031261	134024195	H3GA0025494	135031919	0,771650817
8	135	H3GA0025494	135031919	ALGA0108906	136113975	1,635373789
8	136	ALGA0108906	136113975	ASGA0089198	137006114	0,6118096
8	137	ASGA0089198	137006114	MARC0035376	138036642	1,020355969
8	138	MARC0035376	138036642	ALGA0049783	138999549	1,755644822
8	139	ALGA0049783	138999549	MARC0076960	140293557	3,744931625
8	140	MARC0076960	140293557	ASGA0040172	141087154	1,864597548
8	141	ASGA0040172	141087154	ALGA0117092	142117695	0,882352336
8	142	ALGA0117092	142117695	ALGA0050009	143011607	1,695505431
8	143	ALGA0050009	143011607	ASGA0106327	143998135	1,889955829
8	144	ASGA0106327	143998135	ALGA0104000	144998787	0,81531975
8	145	ALGA0104000	144998787	DIAS0001010	146084493	2,763343888
8	146	DIAS0001010	146084493	ASGA0091822	147096090	0,473438369
8	147	ASGA0091822	147096090	MARC0069524	147729168	0,148022939
9	0	ASGA0040633	449070	H3GA0025868	1402464	0,009046136
9	1	H3GA0025868	1402464	ALGA0112096	2305353	0,139345516
9	2	ALGA0112096	2305353	ALGA0110004	3016833	0,3178815
9	3	ALGA0110004	3016833	ASGA0040859	4014490	0,239016639
9	4	ASGA0040859	4014490	ALGA0050683	5091247	0,797686577
9	5	ALGA0050683	5091247	ASGA0099882	6061399	1,231251094
9	6	ASGA0099882	6061399	ALGA0050929	7010644	0,810481289
9	7	ALGA0050929	7010644	M1GA0012533	8047973	0,867214274
9	8	M1GA0012533	8047973	H3GA0026296	9019463	0,684578986
9	9	H3GA0026296	9019463	MARC0068884	10050483	0,851113844
9	10	MARC0068884	10050483	ALGA0051220	11012156	1,325690707
9	11	ALGA0051220	11012156	M1GA0012732	12012638	1,518693828
9	12	M1GA0012732	12012638	H3GA0026577	13001247	1,522571876
9	13	H3GA0026577	13001247	ASGA0041715	14007105	1,165727962
9	14	ASGA0041715	14007105	ALGA0123847	15001911	1,563827377
9	15	ALGA0123847	15001911	H3GA0026685	16047080	3,323420494
9	16	H3GA0026685	16047080	ALGA0106327	17004309	1,016311563
9	17	ALGA0106327	17004309	ASGA0097750	18307002	1,600074082
9	18	ASGA0097750	18307002	ASGA0105025	19113660	1,951999367
9	19	ASGA0105025	19113660	ALGA0115756	20002748	0,689273531
9	20	ALGA0115756	20002748	ASGA0041977	21032490	1,35565445
9	21	ASGA0041977	21032490	ALGA0051824	22008802	1,516733439
9	22	ALGA0051824	22008802	ALGA0109133	23018947	0,484653904
9	23	ALGA0109133	23018947	H3GA0026779	24143164	0,953919524
9	24	H3GA0026779	24143164	ALGA0119345	25082159	0,440625122
9	25	ALGA0119345	25082159	MARC0021920	26005437	0,10745845
9	26	MARC0021920	26005437	ALGA0051975	27001512	0,804543112
9	27	ALGA0051975	27001512	ASGA0098262	28035750	0,758553803
9	28	ASGA0098262	28035750	ALGA0112775	29002522	1,105169342
9	29	ALGA0112775	29002522	M1GA0012845	30076748	0,762533471
9	30	M1GA0012845	30076748	ALGA0106118	31072493	1,124147213
9	31	ALGA0106118	31072493	ALGA0052244	32117895	0,559653257
9	32	ALGA0052244	32117895	MARC0001241	33137514	0,502561666
9	33	MARC0001241	33137514	MARC0066941	34145731	0,236340535
9	34	MARC0066941	34145731	ASGA0042441	35012606	0,158603292
9	35	ASGA0042441	35012606	DRGA0009306	36041037	0,882011763
9	36	DRGA0009306	36041037	ALGA0109893	37081172	0,166739997
9	37	ALGA0109893	37081172	DIAS0001712	38033287	0,475507166
9	38	DIAS0001712	38033287	DRGA0009334	39034059	0,851244658
9	39	DRGA0009334	39034059	MARC0059952	40154428	0,911845764
9	40	MARC0059952	40154428	DIAS0002677	41043659	0,123035451
9	41	DIAS0002677	41043659	ALGA0056107	42014140	0,315822555
9	42	ALGA0056107	42014140	ASGA0042553	43235552	0,297677361
9	43	ASGA0042553	43235552	DIAS0001516	44613872	0,658338241
9	44	DIAS0001516	44613872	H3GA0027022	45073381	0,911937144
9	45	H3GA0027022	45073381	M1GA0012912	46041782	1,790984157
9	46	M1GA0012912	46041782	ALGA0123564	47035782	0,832521579
9	47	ALGA0123564	47035782	ALGA0052693	48020021	0,990851901
9	48	ALGA0052693	48020021	ASGA0042897	49030981	1,77724586
9	49	ASGA0042897	49030981	MARC0091786	50024764	0,378071818
9	50	MARC0091786	50024764	MARC0055383	51113384	1,04478697
9	51	MARC0055383	51113384	ALGA0052956	52177218	0,527754047
9	52	ALGA0052956	52177218	INRA0031800	53008122	0,764796134
9	53	INRA0031800	53008122	ALGA0053005	54010624	0,786126864
9	54	ALGA0053005	54010624	ASGA0043092	55009244	0,528908214
9	55	ASGA0043092	55009244	ALGA0111620	56048240	0,572433902
9	56	ALGA0111620	56048240	ASGA0043133	57027600	0,136012108
9	57	ASGA0043133	57027600	H3GA0027400	58104172	0,058763795
9	58	H3GA0027400	58104172	DIAS0003599	59032592	0,071134204
9	59	DIAS0003599	59032592	MARC0098833	60085650	0,409524412
9	60	MARC0098833	60085650	H3GA0027478	61003307	0,397747723
9	61	H3GA0027478	61003307	DRGA0009378	62083176	0,815910994
9	62	DRGA0009378	62083176	ASGA0085584	63363291	0,323449489
9	63	ASGA0085584	63363291	MARC0056566	64024041	0,502448908
9	64	MARC0056566	64024041	H3GA0027585	65035907	0,316317987
9	65	H3GA0027585	65035907	ASGA0043494	66001271	0,374054543
9	66	ASGA0043494	66001271	ASGA0101793	67063113	0,267235467
9	67	ASGA0101793	67063113	MARC0093683	68195200	0,051447128
9	68	MARC0093683	68195200	ASGA0043556	69016799	0,034597277
9	69	ASGA0043556	69016799	MARC0008535	70035504	0,013148366
9	70	MARC0008535	70035504	ASGA0043606	71170725	0,298734544
9	71	ASGA0043606	71170725	MARC0096579	72053046	0,73829988
9	72	MARC0096579	72053046	H3GA0028846	73040157	0,971738528
9	73	H3GA0028846	73040157	ASGA0045586	74006034	0,179063408
9	74	ASGA0045586	74006034	ALGA0053648	75067877	1,097183755
9	75	ALGA0053648	75067877	ASGA0043688	76041058	0,268728071
9	76	ASGA0043688	76041058	ALGA0053748	77200496	0,107698338
9	77	ALGA0053748	77200496	ALGA0053791	77970228	0,433351221
9	100	H3GA0052731	100019532	ASGA0097916	101128149	0,412790863
9	101	ASGA0097916	101128149	MARC0083389	102081959	0,01296027
9	102	MARC0083389	102081959	MARC0092711	103035428	0,200692946
9	103	MARC0092711	103035428	ASGA0044059	103976159	0,218340029
9	105	MARC0005589	105545798	DRGA0009607	106274400	0,201341664
9	106	DRGA0009607	106274400	ALGA0115087	107057752	0,066144927
9	107	ALGA0115087	107057752	INRA0032183	108009662	0,193311303
9	108	INRA0032183	108009662	ALGA0054310	109096308	0,320188354
9	109	ALGA0054310	109096308	ALGA0054315	110108860	0,007472565
9	110	ALGA0054315	110108860	MARC0032983	111000802	0,193184568
9	111	MARC0032983	111000802	ASGA0044085	112012220	0,104006107
9	112	ASGA0044085	112012220	ASGA0044098	113051200	0,532782018
9	113	ASGA0044098	113051200	MARC0018491	114080740	0,420593778
9	114	MARC0018491	114080740	DRGA0017377	115076491	0,68764149
9	115	DRGA0017377	115076491	MARC0070763	116099220	0,528497986
9	116	MARC0070763	116099220	ALGA0054508	117012701	0,590440475
9	117	ALGA0054508	117012701	ALGA0111383	118454584	0,42412918
9	118	ALGA0111383	118454584	MARC0049995	119023630	1,495839866
9	119	MARC0049995	119023630	ALGA0119542	120039871	0,225361156
9	120	ALGA0119542	120039871	ALGA0054588	121014874	0,900676233
9	121	ALGA0054588	121014874	ALGA0110800	122056207	0,433983988
9	122	ALGA0110800	122056207	H3GA0028062	123319100	0,475290992
9	123	H3GA0028062	123319100	DRGA0009746	124079367	0,543631849
9	124	DRGA0009746	124079367	INRA0032342	125100668	0,707485078
9	125	INRA0032342	125100668	ASGA0044388	126226720	0,872421149
9	126	ASGA0044388	126226720	ALGA0101170	127168595	0,635312482
9	127	ALGA0101170	127168595	ALGA0054784	128025650	0,373960995
9	128	ALGA0054784	128025650	ASGA0044413	129005001	0,476436436
9	129	ASGA0044413	129005001	MARC0017583	130383913	1,972930317
9	130	MARC0017583	130383913	ALGA0054936	131303382	0,903668185
9	131	ALGA0054936	131303382	M1GA0013179	132116061	0,849632041
9	132	M1GA0013179	132116061	ASGA0101051	133026430	0,538600894
9	133	ASGA0101051	133026430	ALGA0055029	134004914	0,882492556
9	134	ALGA0055029	134004914	ASGA0044563	135034104	0,537094979
9	135	ASGA0044563	135034104	ASGA0044615	136006502	0,953457872
9	136	ASGA0044615	136006502	ALGA0055161	137007027	0,878607763
9	137	ALGA0055161	137007027	ALGA0055247	138014373	0,910668972
9	138	ALGA0055247	138014373	ASGA0044774	139005603	2,107990812
9	139	ASGA0044774	139005603	DRGA0009874	140003794	0,910709061
9	140	DRGA0009874	140003794	MARC0070295	141246965	0,691546282
9	141	MARC0070295	141246965	MARC0055757	142114310	1,110461049
9	142	MARC0055757	142114310	MARC0035668	143029683	2,394944114
9	143	MARC0035668	143029683	ASGA0102314	144064214	1,153911891
9	144	ASGA0102314	144064214	ALGA0055615	145001798	1,198946692
9	145	ALGA0055615	145001798	ASGA0045135	145998807	2,591671064
9	146	ASGA0045135	145998807	MARC0100761	147037354	0,868867236
9	147	MARC0100761	147037354	SIRI0000225	148495881	1,55752168
9	148	SIRI0000225	148495881	ASGA0092811	149000274	0,986177909
9	149	ASGA0092811	149000274	ALGA0105376	150215939	1,358981381
9	150	ALGA0105376	150215939	M1GA0013436	151026914	0,906435221
9	151	M1GA0013436	151026914	ASGA0092491	152157565	0,641722029
9	152	ASGA0092491	152157565	MARC0056208	153050155	0,275016524
9	153	MARC0056208	153050155	ASGA0098299	153454578	0,000303169
10	0	ASGA0045619	664729	ASGA0045633	1045768	0,000780632
10	1	ASGA0045633	1045768	ALGA0056232	2079161	0,071230621
10	2	ALGA0056232	2079161	ALGA0108824	3049187	0,746632671
10	3	ALGA0108824	3049187	DRGA0010061	4075891	1,610686398
10	4	DRGA0010061	4075891	MARC0031471	5070137	1,644393958
10	5	MARC0031471	5070137	ASGA0045962	6048687	1,978589713
10	6	ASGA0045962	6048687	ALGA0056570	7015396	1,505330023
10	7	ALGA0056570	7015396	MARC0009476	8003008	2,650971683
10	8	MARC0009476	8003008	ASGA0046156	9003663	2,638217115
10	9	ASGA0046156	9003663	ALGA0056841	10002850	2,698366958
10	10	ALGA0056841	10002850	ALGA0056924	11062697	1,381283809
10	11	ALGA0056924	11062697	ASGA0046408	12003897	2,35738599
10	12	ASGA0046408	12003897	ALGA0057084	13042978	1,407680312
10	13	ALGA0057084	13042978	MARC0060552	14044106	0,923079712
10	14	MARC0060552	14044106	ALGA0057279	15134118	0,255459504
10	15	ALGA0057279	15134118	ASGA0082325	16146266	1,663272392
10	16	ASGA0082325	16146266	ALGA0057373	17018794	0,628559719
10	17	ALGA0057373	17018794	ASGA0046771	18834137	0,735891884
10	18	ASGA0046771	18834137	ASGA0046816	18001886	0,710148819
10	19	ASGA0046816	18001886	ALGA0057505	20017052	1,515736636
10	20	ALGA0057505	20017052	ALGA0116707	21021888	1,227831506
10	21	ALGA0116707	21021888	ALGA0057679	22010713	1,029966883
10	22	ALGA0057679	22010713	ASGA0046986	22070320	0,108849698
10	24	ASGA0046996	24528474	ALGA0106008	25028197	1,218316309
10	25	ALGA0106008	25028197	H3GA0029598	26120414	1,106817082
10	26	H3GA0029598	26120414	ALGA0057868	27129374	1,596444145
10	27	ALGA0057868	27129374	CAPE0000055	28393697	2,639507821
10	28	CAPE0000055	28393697	H3GA0029694	29077126	1,914074483
10	29	H3GA0029694	29077126	H3GA0029711	30114155	2,132689526
10	30	H3GA0029711	30114155	MARC0015244	31124017	0,495457985
10	31	MARC0015244	31124017	ALGA0058051	32008178	0,571684263
10	32	ALGA0058051	32008178	DRGA0010415	33060083	1,107569149
10	33	DRGA0010415	33060083	ALGA0058238	34168331	0,422581811
10	34	ALGA0058238	34168331	ALGA0119795	35527226	0,573196789
10	35	ALGA0119795	35527226	MARC0112126	36136990	0,5580834
10	36	MARC0112126	36136990	MARC0028874	37326100	0,164654309
10	37	MARC0028874	37326100	ASGA0047572	38009455	0,439036307
10	38	ASGA0047572	38009455	MARC0047936	39007437	0,211971521
10	39	MARC0047936	39007437	MARC0097643	40186438	0,497979046
10	40	MARC0097643	40186438	MARC0032910	41291803	0,173382414
10	41	MARC0032910	41291803	MARC0084919	42189441	0,499565058
10	42	MARC0084919	42189441	MARC0033906	43028626	0,220455696
10	43	MARC0033906	43028626	ASGA0047678	44144334	0,892691083
10	44	ASGA0047678	44144334	ASGA0085312	45101309	1,229523257
10	45	ASGA0085312	45101309	ASGA0047761	46084707	0,856653732
10	46	ASGA0047761	46084707	ASGA0047806	47025504	0,90259073
10	47	ASGA0047806	47025504	ASGA0047850	48014763	0,82505698
10	48	ASGA0047850	48014763	ASGA0047944	49079640	0,880432928
10	49	ASGA0047944	49079640	H3GA0030187	50035840	2,024974914
10	50	H3GA0030187	50035840	H3GA0030197	51028164	1,101660073
10	51	H3GA0030197	51028164	ASGA0048129	52025204	1,224186683
10	52	ASGA0048129	52025204	ASGA0082793	53037792	2,616636679
10	53	ASGA0082793	53037792	MARC0105407	54096851	1,716256221
10	54	MARC0105407	54096851	MARC0074336	55089008	0,831440292
10	55	MARC0074336	55089008	ASGA0048247	56024865	0,508374811
10	56	ASGA0048247	56024865	ALGA0059240	57044576	1,265980674
10	57	ALGA0059240	57044576	ASGA0048299	58040881	0,807810873
10	58	ASGA0048299	58040881	MARC0091319	59082877	0,938507252
10	59	MARC0091319	59082877	MARC0030208	60034333	1,782034008
10	60	MARC0030208	60034333	ALGA0059421	61014593	1,248873488
10	61	ALGA0059421	61014593	CASI0010134	62231371	1,562118833
10	62	CASI0010134	62231371	MARC0054602	63088598	1,078913589
10	63	MARC0054602	63088598	ALGA0059594	64062771	1,401002241
10	64	ALGA0059594	64062771	ALGA0059679	65122025	0,644488167
10	65	ALGA0059679	65122025	ALGA0104149	66020622	1,015599629
10	66	ALGA0104149	66020622	ALGA0059770	67065984	1,067397305
10	67	ALGA0059770	67065984	MARC0065561	68132088	1,493617454
10	68	MARC0065561	68132088	DRGA0010671	69031433	1,589480338
10	69	DRGA0010671	69031433	ALGA0059917	70020888	2,312902811
10	70	ALGA0059917	70020888	MARC0030594	70904101	1,516148515
10	72	DRGA0017455	72248720	ASGA0094743	73122633	2,177259102
10	73	ASGA0094743	73122633	MARC0027023	74004427	0,674144526
10	74	MARC0027023	74004427	ASGA0083070	75064259	0,169768748
10	75	ASGA0083070	75064259	MARC0059864	75940391	0,000125793
11	0	MARC0066431	208006	ALGA0060238	1000228	0,028169463
11	1	ALGA0060238	1000228	H3GA0030949	2038539	0,163073351
11	2	H3GA0030949	2038539	MARC0104790	3251630	1,046669228
11	3	MARC0104790	3251630	ALGA0060404	4083792	0,884910933
11	4	ALGA0060404	4083792	ASGA0049437	5016353	0,622968637
11	5	ASGA0049437	5016353	ALGA0060535	6056322	1,172553786
11	6	ALGA0060535	6056322	DRGA0010768	7000946	1,024077988
11	7	DRGA0010768	7000946	INRA0034855	8012239	0,755393287
11	8	INRA0034855	8012239	ALGA0060700	9111029	0,332066393
11	9	ALGA0060700	9111029	INRA0035110	10051760	0,469675884
11	10	INRA0035110	10051760	H3GA0031315	11150563	0,246729657
11	11	H3GA0031315	11150563	DRGA0010836	12061139	1,650674386
11	12	DRGA0010836	12061139	ASGA0049883	13033569	1,172751286
11	13	ASGA0049883	13033569	ASGA0049912	14028142	0,186859087
11	14	ASGA0049912	14028142	MARC0113922	15065868	1,348013113
11	15	MARC0113922	15065868	ASGA0049979	16046333	0,96115831
11	16	ASGA0049979	16046333	ASGA0097471	17133516	1,124633271
11	17	ASGA0097471	17133516	ALGA0061161	18175690	0,778965905
11	18	ALGA0061161	18175690	INRA0035578	19434515	0,731761346
11	19	INRA0035578	19434515	ALGA0061214	20049479	0,755169349
11	20	ALGA0061214	20049479	DIAS0002284	21011462	1,073536005
11	21	DIAS0002284	21011462	ALGA0061341	22033990	1,665256342
11	22	ALGA0061341	22033990	ALGA0061374	23061251	1,462331003
11	23	ALGA0061374	23061251	DRGA0010966	24033785	0,706115543
11	24	DRGA0010966	24033785	ALGA0061510	25001589	1,617160054
11	25	ALGA0061510	25001589	ASGA0050477	26107232	1,075151531
11	26	ASGA0050477	26107232	MARC0008839	27021255	1,030141727
11	27	MARC0008839	27021255	H3GA0031714	28019183	3,064981914
11	28	H3GA0031714	28019183	ALGA0061626	29014105	0,933128611
11	29	ALGA0061626	29014105	ALGA0061762	30218369	0,537370386
11	30	ALGA0061762	30218369	DIAS0001558	31043305	0,271956053
11	31	DIAS0001558	31043305	DRGA0011068	32180984	0,119837787
11	32	DRGA0011068	32180984	DRGA0011102	33006254	0,180136969
11	33	DRGA0011102	33006254	ALGA0061837	34013189	0,070812325
11	34	ALGA0061837	34013189	CASI0009668	35040703	0,085670619
11	35	CASI0009668	35040703	ALGA0113992	36172555	0,078627311
11	36	ALGA0113992	36172555	ALGA0061896	37109307	0,078020383
11	37	ALGA0061896	37109307	ASGA0050659	37398762	0,008073468
11	39	MARC0031099	39252486	ALGA0061922	40075647	0,052052826
11	40	ALGA0061922	40075647	DRGA0011139	41062108	0,018240548
11	41	DRGA0011139	41062108	ALGA0108114	42072634	0,036680046
11	42	ALGA0108114	42072634	MARC0058183	43118196	0,012515661
11	43	MARC0058183	43118196	INRA0036196	44749013	0,083363174
11	44	INRA0036196	44749013	ALGA0062025	45072967	0,283395044
11	45	ALGA0062025	45072967	ALGA0062058	46050226	0,183416089
11	46	ALGA0062058	46050226	ALGA0109406	47014747	0,20887323
11	47	ALGA0109406	47014747	ALGA0062094	48014416	0,126153825
11	48	ALGA0062094	48014416	MARC0069213	49121567	0,209738262
11	49	MARC0069213	49121567	DBKK0000434	50031455	0,785282635
11	50	DBKK0000434	50031455	ALGA0062191	51024403	2,120589165
11	51	ALGA0062191	51024403	ALGA0062229	52047761	0,526009598
11	52	ALGA0062229	52047761	H3GA0031956	53021826	1,056403467
11	53	H3GA0031956	53021826	INRA0036469	54006230	1,39134565
11	54	INRA0036469	54006230	ALGA0062332	55001359	0,771076563
11	55	ALGA0062332	55001359	ASGA0050917	56034371	0,668343768
11	56	ASGA0050917	56034371	H3GA0031993	57041894	0,637032284
11	57	H3GA0031993	57041894	INRA0036652	58007243	0,904052544
11	58	INRA0036652	58007243	INRA0036664	59012574	0,228440617
11	59	INRA0036664	59012574	INRA0036707	60026383	0,702579326
11	60	INRA0036707	60026383	INRA0036742	61052892	0,511468429
11	61	INRA0036742	61052892	M1GA0015156	62019748	0,185144285
11	62	M1GA0015156	62019748	DRGA0011340	63178157	0,086549227
11	63	DRGA0011340	63178157	ALGA0062573	64018740	0,172619358
11	64	ALGA0062573	64018740	MARC0063573	65070411	0,450710545
11	65	MARC0063573	65070411	ALGA0062670	66031053	0,413078847
11	66	ALGA0062670	66031053	ASGA0051087	67039090	0,483958347
11	67	ASGA0051087	67039090	ALGA0062847	68089906	0,86432642
11	68	ALGA0062847	68089906	ASGA0051236	69005136	0,987960154
11	69	ASGA0051236	69005136	MARC0071996	70384747	0,965583632
11	70	MARC0071996	70384747	ALGA0063105	71365108	1,028861047
11	71	ALGA0063105	71365108	ASGA0051420	72053130	0,232031379
11	72	ASGA0051420	72053130	ALGA0103641	73002067	1,142489275
11	73	ALGA0103641	73002067	H3GA0032302	74019999	1,559057883
11	74	H3GA0032302	74019999	ASGA0051626	75009361	1,616326201
11	75	ASGA0051626	75009361	ASGA0051657	76165093	1,655760659
11	76	ASGA0051657	76165093	ASGA0051710	77015017	1,308256566
11	77	ASGA0051710	77015017	H3GA0032491	78138575	1,30643579
11	78	H3GA0032491	78138575	ALGA0063717	79016735	1,489324343
11	79	ALGA0063717	79016735	ASGA0051894	80007010	0,721901007
11	80	ASGA0051894	80007010	DRGA0011530	81016745	2,126969596
11	81	DRGA0011530	81016745	CASI0004788	82019810	0,947139226
11	82	CASI0004788	82019810	ASGA0052127	83011472	0,734678604
11	83	ASGA0052127	83011472	M1GA0015458	84167373	2,142533514
11	84	M1GA0015458	84167373	ASGA0052355	85016603	0,970392559
11	85	ASGA0052355	85016603	ALGA0107558	86035052	0,194117383
11	86	ALGA0107558	86035052	MARC0058097	86552038	0,000165339
12	0	H3GA0055340	79502	ASGA0097765	1573909	0,088012277
12	1	ASGA0097765	1573909	ASGA0052479	2097504	0,105886309
12	2	ASGA0052479	2097504	ASGA0089013	3308664	0,462722381
12	3	ASGA0089013	3308664	H3GA0033022	4021032	2,556197761
12	4	H3GA0033022	4021032	ALGA0064395	5026781	1,154134469
12	5	ALGA0064395	5026781	ISU10000072	6120038	1,11442214
12	6	ISU10000072	6120038	MARC0075255	7009507	2,40776348
12	7	MARC0075255	7009507	ASGA0052835	8013844	1,971608711
12	8	ASGA0052835	8013844	ALGA0064743	9004984	0,793996559
12	9	ALGA0064743	9004984	ASGA0053050	10017988	2,54821517
12	10	ASGA0053050	10017988	H3GA0033448	11015651	2,459785848
12	11	H3GA0033448	11015651	ASGA0053177	12040820	1,659370905
12	12	ASGA0053177	12040820	ASGA0053216	13007194	2,373678297
12	13	ASGA0053216	13007194	MARC0113018	14013189	1,569236365
12	14	MARC0113018	14013189	ASGA0053410	15006310	1,336062059
12	15	ASGA0053410	15006310	MARC0112715	16006733	1,519854346
12	16	MARC0112715	16006733	ALGA0115342	17271348	0,192179432
12	17	ALGA0115342	17271348	MARC0001291	18147178	1,009915998
12	18	MARC0001291	18147178	ASGA0053654	19195079	1,490262018
12	19	ASGA0053654	19195079	DIAS0000118	20266930	1,928162171
12	20	DIAS0000118	20266930	DRGA0011654	21017764	1,748083297
12	21	DRGA0011654	21017764	MARC0027349	22051275	2,57877594
12	22	MARC0027349	22051275	INRA0038788	23072624	1,697475745
12	23	INRA0038788	23072624	ASGA0053778	24025660	2,550408982
12	24	ASGA0053778	24025660	ASGA0085715	25006232	0,719243322
12	25	ASGA0085715	25006232	MARC0049315	26022727	1,073302135
12	26	MARC0049315	26022727	ALGA0065768	27013251	0,848259191
12	27	ALGA0065768	27013251	ALGA0065812	28174949	0,555449473
12	28	ALGA0065812	28174949	CASI0009743	29022063	0,084544669
12	29	CASI0009743	29022063	MARC0083256	30149881	0,065920322
12	30	MARC0083256	30149881	MARC0044696	31037865	0,021396338
12	31	MARC0044696	31037865	MARC0011225	32136826	0,250318675
12	32	MARC0011225	32136826	ALGA0065969	33106203	0,340668243
12	33	ALGA0065969	33106203	ASGA0084073	34087275	0,639483857
12	34	ASGA0084073	34087275	ASGA0054291	35139128	0,730913139
12	35	ASGA0054291	35139128	ALGA0066217	36417990	0,810401607
12	36	ALGA0066217	36417990	DRGA0011742	36622415	0,445976578
12	37	DRGA0011742	36622415	ALGA0066256	38004200	0,549938673
12	38	ALGA0066256	38004200	ASGA0104154	39046315	0,676130718
12	39	ASGA0104154	39046315	MARC0038400	40019047	0,632869374
12	40	MARC0038400	40019047	MARC0015300	41032283	1,074577779
12	41	MARC0015300	41032283	ALGA0110494	42035618	1,075574828
12	42	ALGA0110494	42035618	H3GA0034394	43068568	2,321553562
12	43	H3GA0034394	43068568	H3GA0034462	44080140	2,717653131
12	44	H3GA0034462	44080140	H3GA0034522	45089839	1,510812073
12	45	H3GA0034522	45089839	ALGA0104212	46023473	1,38921457
12	46	ALGA0104212	46023473	ASGA0090140	47002609	0,850334403
12	47	ASGA0090140	47002609	ASGA0102912	48437513	0,971261546
12	48	ASGA0102912	48437513	ASGA0101340	49202373	1,448727196
12	49	ASGA0101340	49202373	ALGA0066706	50043147	4,311036215
12	50	ALGA0066706	50043147	ALGA0066858	51190108	0,927521676
12	51	ALGA0066858	51190108	H3GA0034644	52042303	0,577759118
12	52	H3GA0034644	52042303	ALGA0066917	53007660	1,048822353
12	53	ALGA0066917	53007660	MARC0031605	54003633	0,733440227
12	54	MARC0031605	54003633	H3GA0034704	54713753	0,958949891
12	57	ASGA0094812	57394039	H3GA0034898	58042164	3,4152861
12	58	H3GA0034898	58042164	MARC0039964	59049195	1,513061605
12	59	MARC0039964	59049195	ALGA0102451	60002492	2,109700229
12	60	ALGA0102451	60002492	ASGA0092240	61042519	1,344049665
12	61	ASGA0092240	61042519	MARC0048502	62026594	0,58774757
12	62	MARC0048502	62026594	MARC0114025	63095062	0,374755811
12	63	MARC0114025	63095062	ALGA0067326	63239985	0,000145831
13	0	MARC0027780	88939	H3GA0035163	1022508	0,088418062
13	1	H3GA0035163	1022508	ALGA0067436	2049440	0,680047877
13	2	ALGA0067436	2049440	M1GA0017351	3072331	1,254655035
13	3	M1GA0017351	3072331	ALGA0111439	4600686	1,010008209
13	4	ALGA0111439	4600686	INRA0039430	5013989	0,762584542
13	5	INRA0039430	5013989	ALGA0067602	6000732	2,254018435
13	6	ALGA0067602	6000732	ALGA0067691	7114484	1,302046899
13	7	ALGA0067691	7114484	H3GA0035335	8097606	0,983715596
13	8	H3GA0035335	8097606	MARC0008104	9056247	0,599844803
13	9	MARC0008104	9056247	H3GA0035385	10009490	1,556186882
13	10	H3GA0035385	10009490	ALGA0067910	11143448	1,232757404
13	11	ALGA0067910	11143448	ASGA0104337	12073908	2,279609683
13	12	ASGA0104337	12073908	MARC0015693	13026095	2,090094924
13	13	MARC0015693	13026095	ALGA0103810	14054487	3,369456804
13	14	ALGA0103810	14054487	H3GA0035538	15058867	2,626071869
