Trait,Marker_ID,Estimate,SD,Model_Frequency
y1,3729,7.779593e-6,0.0027511972,1.0
y1,3730,1.3567458e-5,0.0029166024,1.0
y1,3731,6.3185755e-5,0.0027288073,1.0
y1,3732,-7.627883e-5,0.0027894434,1.0
y1,3733,0.00010789513,0.0028212676,1.0
y1,3734,9.194614e-5,0.0027803578,1.0
y1,3735,0.00018647488,0.0028591857,1.0
y1,3736,3.389217e-5,0.0027920306,1.0
y1,3737,-1.5315308e-7,0.0028338928,1.0
y1,3738,-9.0473535e-5,0.002713291,1.0
y1,3739,0.00010195701,0.0027852862,1.0
y1,3740,-5.195852e-5,0.0029239827,1.0
y1,3741,-5.5256103e-5,0.0027347752,1.0
y1,3742,-4.012203e-5,0.0028181472,1.0
y1,3743,1.6662665e-5,0.002727869,1.0
y1,3744,0.00011410628,0.0026854146,1.0
y1,3745,-9.131457e-5,0.0026050333,1.0
y1,3746,-0.00019555067,0.002838889,1.0
y1,3747,-0.00013161277,0.002787643,1.0
y1,3748,3.7707345e-5,0.0027333463,1.0
y1,3749,6.0914288e-5,0.0028458843,1.0
y1,3750,-0.000161262,0.00287916,1.0
y1,3751,0.0002533715,0.0027754533,1.0
y1,3752,0.0001178136,0.0027033528,1.0
y1,3753,-0.00015635017,0.0028115266,1.0
y1,3754,-2.6893837e-5,0.0027752568,1.0
y1,3755,-4.849869e-5,0.002870062,1.0
y1,3756,0.00014196616,0.0028748552,1.0
y1,3757,-2.2698958e-5,0.0027764998,1.0
y1,3758,-6.8467576e-5,0.002702239,1.0
y1,3759,-5.48066e-5,0.0027197266,1.0
y1,3760,-1.3942019e-5,0.002701096,1.0
y1,3761,-4.1295832e-5,0.0027144589,1.0
y1,3762,-8.122832e-6,0.002790798,1.0
y1,3763,9.8016724e-5,0.0027533467,1.0
y1,3764,-6.1587096e-5,0.00284646,1.0
y1,3765,-3.8387683e-5,0.0026991789,1.0
y1,3766,-0.00017098166,0.0027381817,1.0
y1,3767,-9.3484814e-5,0.0027682828,1.0
y1,3768,-0.00010918358,0.002795408,1.0
y1,3769,1.2638434e-5,0.002701607,1.0
y1,3770,-8.055671e-6,0.0026987416,1.0
y1,3771,-1.1607096e-5,0.0028050586,1.0
y1,3772,-3.7816837e-5,0.0028008544,1.0
y1,3773,-0.00012944482,0.0028398768,1.0
y1,3774,-0.0001477709,0.0027783457,1.0
y1,3775,7.528773e-5,0.0030022264,1.0
y1,3776,8.037911e-5,0.0027282715,1.0
y1,3777,-1.4503071e-6,0.0027014862,1.0
y1,3778,-1.9114243e-5,0.0027899407,1.0
y1,3779,0.00022458806,0.0026817075,1.0
y1,3780,2.8910763e-5,0.0028407348,1.0
y1,3781,1.1077113e-5,0.0027439753,1.0
y1,3782,9.019683e-5,0.0028311845,1.0
y1,3783,2.1228375e-6,0.0028342193,1.0
y1,3784,1.154119e-5,0.0028338274,1.0
y1,3785,-0.00013735886,0.0025750515,1.0
y1,3786,-2.099948e-6,0.0028092766,1.0
y1,3787,-4.484818e-5,0.0028373105,1.0
y1,3788,0.00014897321,0.0027674988,1.0
y1,3789,-3.1312582e-5,0.002796822,1.0
y1,3790,0.00012626663,0.0029260763,1.0
y1,3791,5.2124742e-5,0.0026406874,1.0
y1,3792,-3.3134707e-5,0.002777607,1.0
y1,3793,5.829364e-5,0.002827606,1.0
y1,3794,1.6372333e-5,0.0027477029,1.0
y1,3795,4.13838e-5,0.0027771117,1.0
y1,3796,7.698993e-5,0.0029382564,1.0
y1,3797,-0.0001583038,0.0027880794,1.0
y1,3798,-0.00011126158,0.0027823115,1.0
y1,3799,-7.518643e-5,0.0028431553,1.0
y1,3800,-6.114425e-5,0.0027006988,1.0
y1,3801,-2.3802897e-5,0.0026448625,1.0
y1,3802,1.7769333e-5,0.0027807702,1.0
y1,3803,3.341308e-5,0.002625585,1.0
y1,3804,8.4058884e-5,0.0027802128,1.0
y1,3805,7.6336735e-5,0.0027856347,1.0
y1,3806,-8.247108e-6,0.0027118297,1.0
y1,3807,-0.00010225611,0.0027708628,1.0
y1,3808,-5.122842e-7,0.0027298578,1.0
y1,3809,-7.885108e-5,0.002847786,1.0
y1,3810,-6.3619824e-5,0.0027556361,1.0
y1,3811,-7.3025956e-5,0.0027525118,1.0
y1,3812,5.921954e-5,0.0028259947,1.0
y1,3813,-7.063746e-6,0.0028310078,1.0
y1,3814,-3.1137224e-5,0.0028302777,1.0
y1,3815,-3.0358395e-5,0.0027220414,1.0
y1,3816,6.958176e-5,0.0027675666,1.0
y1,3817,-6.5940867e-6,0.0027968974,1.0
y1,3818,-0.00010597331,0.002781841,1.0
y1,3819,-0.00011671623,0.0027750437,1.0
y1,3820,1.396006e-5,0.0026977316,1.0
y1,3821,-0.00022755729,0.0027714176,1.0
y1,3822,-3.0889903e-5,0.002730771,1.0
y1,3823,-7.865546e-5,0.0027642678,1.0
y1,3824,4.9240032e-5,0.0029933637,1.0
y1,3825,1.6290058e-5,0.0027987636,1.0
y1,3826,-6.743202e-5,0.0027447224,1.0
y1,3827,-5.0995213e-6,0.0027909302,1.0
y1,3828,1.0526792e-5,0.002843114,1.0
y1,3829,8.058713e-5,0.0027876066,1.0
y1,3830,-2.6428635e-5,0.0027171639,1.0
y1,3831,7.7916615e-5,0.0028785171,1.0
y1,3832,2.3229273e-5,0.002851158,1.0
y1,3833,0.00016417056,0.0028840564,1.0
y1,3834,-3.0718877e-6,0.0028317394,1.0
y1,3835,0.000102998616,0.0027860082,1.0
y1,3836,2.2205902e-5,0.0027616788,1.0
y1,3837,6.522518e-5,0.0027856184,1.0
y1,3838,-3.5299217e-5,0.0027338993,1.0
y1,3839,-1.2415887e-5,0.0028228362,1.0
y1,3840,-5.1123992e-5,0.0028078265,1.0
y1,3841,-8.3495055e-5,0.002847445,1.0
y1,3842,-8.065953e-5,0.0030253748,1.0
y1,3843,-4.4739412e-5,0.0027979624,1.0
y1,3844,-1.3801147e-5,0.002719071,1.0
y1,3845,-0.00010328674,0.0029326985,1.0
y1,3846,0.00013222388,0.0027090926,1.0
y1,3847,-2.6814976e-5,0.002817623,1.0
y1,3848,-2.2712535e-5,0.0027995121,1.0
y1,3849,-1.1307939e-5,0.002680874,1.0
y1,3850,7.410959e-6,0.0027549474,1.0
y1,3851,-6.959785e-5,0.002806661,1.0
y1,3852,-0.00010253042,0.0028257137,1.0
y1,3853,0.00026558343,0.0026936207,1.0
y1,3854,0.000113792084,0.0026989002,1.0
y1,3855,-4.940675e-5,0.00262215,1.0
y1,3856,-4.337697e-6,0.0027805287,1.0
y1,3857,8.7299995e-6,0.0027468263,1.0
y1,3858,5.1846207e-5,0.0028607266,1.0
y1,3859,1.2405217e-5,0.0027348988,1.0
y1,3860,-1.842657e-5,0.0027410404,1.0
y1,3861,4.743755e-5,0.002718715,1.0
y1,3862,-2.1504432e-6,0.0027537716,1.0
y1,3863,3.393342e-5,0.002715045,1.0
y1,3864,8.247657e-5,0.0028344297,1.0
y1,3865,-0.00018692465,0.002799838,1.0
y1,3866,0.00016042178,0.002752414,1.0
y1,3867,0.00010399072,0.0028742065,1.0
y1,3868,-0.0001062291,0.002798643,1.0
y1,3869,0.00014442984,0.002728234,1.0
y1,3870,5.875502e-5,0.0027274948,1.0
y1,3871,-3.8214266e-6,0.0027058555,1.0
y1,3872,4.6883324e-5,0.0028169083,1.0
y1,3873,6.131021e-5,0.0027305065,1.0
y1,3874,-0.0001751123,0.0027248308,1.0
y1,3875,0.000116370815,0.00266221,1.0
y1,3876,-9.670754e-5,0.0028422358,1.0
y1,3877,-0.00017383396,0.002853225,1.0
y1,3878,-9.6175194e-5,0.0027193779,1.0
y1,3879,0.00012953178,0.002661435,1.0
y1,3880,-7.0448616e-5,0.0026994275,1.0
y1,3881,2.9048482e-5,0.0027147024,1.0
y1,3882,-1.0518268e-5,0.0027791746,1.0
y1,3883,3.2118423e-5,0.0028248376,1.0
y1,3884,-0.00014706209,0.0028242054,1.0
y1,3885,5.67314e-5,0.0027723543,1.0
y1,3886,-2.5831272e-5,0.0027747287,1.0
y1,3887,0.000103835926,0.0027461727,1.0
y1,3888,1.4597597e-5,0.0027788882,1.0
y1,3889,0.00013261983,0.0026913937,1.0
y1,3890,9.484069e-5,0.0027877789,1.0
y1,3891,9.2353956e-5,0.002824763,1.0
y1,3892,2.0459149e-5,0.0027356462,1.0
y1,3893,-5.7102163e-5,0.0027793602,1.0
y1,3894,1.3854609e-5,0.0027870934,1.0
y1,3895,6.339724e-5,0.0027229174,1.0
y1,3896,-0.00016825032,0.002750878,1.0
y1,3897,-3.860188e-5,0.0028487402,1.0
y1,3898,-4.6367735e-5,0.0027000087,1.0
y1,3899,-0.00022680155,0.002708916,1.0
y1,3900,-4.424101e-5,0.002736024,1.0
y1,3901,0.000102009304,0.0027384383,1.0
y1,3902,3.687271e-5,0.0027926809,1.0
y1,3903,2.5200936e-5,0.0027288496,1.0
y1,3904,-0.00019547887,0.0027124642,1.0
y1,3905,8.0077174e-5,0.0026918072,1.0
y1,3906,2.426123e-5,0.0026190637,1.0
y1,3907,-0.00013001208,0.0028320283,1.0
y1,3908,9.729399e-5,0.0027423238,1.0
y1,3909,5.302545e-5,0.0029054768,1.0
y1,3910,-9.8575794e-5,0.0026686168,1.0
y1,3911,-0.00010774692,0.002744043,1.0
y1,3912,-0.00011653723,0.002951897,1.0
y1,3913,0.00013015169,0.0026229366,1.0
y1,3914,2.9508994e-5,0.002722463,1.0
y1,3915,5.700364e-6,0.0027765774,1.0
y1,3916,-0.00012334125,0.0026596151,1.0
y1,3917,7.5070925e-6,0.0026340308,1.0
y1,3918,0.00016601206,0.0028100451,1.0
y1,3919,1.844144e-5,0.0027558017,1.0
y1,3920,-5.7452682e-5,0.0027771136,1.0
y1,3921,8.4990636e-5,0.0028091702,1.0
y1,3922,-0.00010230049,0.002745685,1.0
y1,3923,0.00017999164,0.0027742134,1.0
y1,3924,1.1560011e-6,0.0026925823,1.0
y1,3925,-0.00014846126,0.0027162987,1.0
y1,3926,-0.00018759783,0.0029287557,1.0
y1,3927,0.000108285014,0.0028151951,1.0
y1,3928,2.0688502e-5,0.0028424761,1.0
y1,3929,-2.5824642e-5,0.0027190829,1.0
y1,3930,-0.00010522968,0.0028483814,1.0
y1,3931,4.8480684e-5,0.002754457,1.0
y1,3932,1.7913619e-5,0.0025469994,1.0
y1,3933,2.4557508e-5,0.002741023,1.0
y1,3934,-5.235455e-5,0.0027067417,1.0
y1,3935,2.0306172e-5,0.0028215754,1.0
y1,3936,5.205963e-5,0.0026617795,1.0
y1,3937,-2.5793712e-5,0.0027183816,1.0
y1,3938,-1.9694602e-5,0.0027904452,1.0
y1,3939,4.3021293e-5,0.0028873347,1.0
y1,3940,-0.00016490532,0.0027222072,1.0
y1,3941,-0.00013611875,0.0026826272,1.0
y1,3942,-4.511198e-6,0.0027566776,1.0
y1,3943,1.3812791e-5,0.0027686022,1.0
y1,3944,-0.00011799091,0.002693261,1.0
y1,3945,0.00012543274,0.0027183432,1.0
y1,3946,8.416716e-5,0.002774121,1.0
y1,3947,0.00020128507,0.0025878553,1.0
y1,3948,0.00010273521,0.0028390249,1.0
y1,3949,9.178568e-6,0.0026810772,1.0
y1,3950,-6.746602e-5,0.002738471,1.0
y1,3951,8.757774e-5,0.0027371997,1.0
y1,3952,1.361226e-5,0.002734754,1.0
y1,3953,0.00021973172,0.0028058304,1.0
y1,3954,0.00016466678,0.0027570175,1.0
y1,3955,-0.0001802017,0.0028428421,1.0
y1,3956,-0.00013190364,0.002787544,1.0
y1,3957,3.6832505e-5,0.0028320497,1.0
y1,3958,4.2641142e-5,0.002764344,1.0
y1,3959,1.5400431e-6,0.0028373855,1.0
y1,3960,2.9165607e-5,0.0027797106,1.0
y1,3961,-0.00018673061,0.0028700016,1.0
y1,3962,9.623139e-5,0.0027497932,1.0
y1,3963,1.9093972e-5,0.0026698124,1.0
y1,3964,-4.2193533e-6,0.002780897,1.0
y1,3965,-4.063605e-5,0.0027391424,1.0
y1,3966,-0.00016478593,0.0028422368,1.0
y1,3967,-1.4712609e-6,0.0026753014,1.0
y1,3968,0.00019315681,0.002669906,1.0
y1,3969,2.7823591e-5,0.0026384676,1.0
y1,3970,-1.3142251e-6,0.0027729108,1.0
y1,3971,7.706738e-5,0.00279525,1.0
y1,3972,-9.793179e-5,0.0027061277,1.0
y1,3973,-0.00018464866,0.0028014486,1.0
y1,3974,1.5155086e-5,0.0027649463,1.0
y1,3975,8.234753e-5,0.0027612941,1.0
y1,3976,-4.685114e-5,0.0026193748,1.0
y1,3977,-2.8820756e-5,0.0027204026,1.0
y1,3978,-3.9815393e-5,0.0027902026,1.0
y1,3979,8.641848e-5,0.002824322,1.0
y1,3980,2.6647978e-5,0.0028899203,1.0
y1,3981,2.7383494e-5,0.0027157033,1.0
y1,3982,3.1853335e-5,0.0026822751,1.0
y1,3983,0.00015887941,0.00271404,1.0
y1,3984,3.2899734e-5,0.0028169316,1.0
y1,3985,-0.00012946904,0.0027982206,1.0
y1,3986,-0.00015206146,0.0027709217,1.0
y1,3987,2.6021469e-6,0.0028319973,1.0
y1,3988,-2.4150828e-5,0.0027732772,1.0
y1,3989,-3.346772e-5,0.0027344082,1.0
y1,3990,-8.4803745e-5,0.0028068088,1.0
y1,3991,-6.5680295e-5,0.0027308508,1.0
y1,3992,1.4515143e-5,0.002837714,1.0
y1,3993,-8.995081e-5,0.002678449,1.0
y1,3994,-9.107825e-7,0.0027247365,1.0
y1,3995,5.327845e-5,0.0027007349,1.0
y1,3996,7.783374e-6,0.0027366907,1.0
y1,3997,-9.918236e-5,0.002742607,1.0
y1,3998,1.2375792e-5,0.0028123253,1.0
y1,3999,-0.00017081972,0.0026820928,1.0
y1,4000,-5.636805e-5,0.0027689512,1.0
y1,4001,-1.919508e-5,0.0026940287,1.0
y1,4002,-6.813066e-7,0.0027393743,1.0
y1,4003,8.927815e-6,0.0027621775,1.0
y1,4004,-4.699734e-5,0.0026968247,1.0
y1,4005,5.641676e-5,0.0027147192,1.0
y1,4006,-0.000108402,0.002784651,1.0
y1,4007,-1.0759789e-5,0.0027499713,1.0
y1,4008,-0.00010684223,0.0028927946,1.0
y1,4009,-1.968227e-5,0.0028916488,1.0
y1,4010,4.5078473e-6,0.0028620646,1.0
y1,4011,-0.00020097001,0.0027429345,1.0
y1,4012,-8.6635686e-5,0.002787127,1.0
y1,4013,-0.00011664508,0.002806298,1.0
y1,4014,-0.00013832901,0.002698674,1.0
y1,4015,-1.9492587e-5,0.0027547576,1.0
y1,4016,-0.00011448141,0.0026385742,1.0
y1,4017,0.00022969082,0.0027503164,1.0
y1,4018,0.000106826155,0.0027411915,1.0
y1,4019,-8.8354514e-5,0.0029238425,1.0
y1,4020,9.743659e-5,0.0027878482,1.0
y1,4021,7.80546e-5,0.0029225904,1.0
y1,4022,2.8697257e-5,0.0027714435,1.0
y1,4023,-4.3312237e-5,0.0027547881,1.0
y1,4024,1.9733952e-5,0.0026250898,1.0
y1,4025,5.8732163e-5,0.0027098944,1.0
y1,4026,2.1433916e-5,0.0027022865,1.0
y1,4027,-4.0231538e-5,0.0027242103,1.0
y1,4028,7.067268e-5,0.0027852089,1.0
y1,4029,-0.00010163804,0.0026958724,1.0
y1,4030,7.294881e-5,0.0027650497,1.0
y1,4031,0.000120125354,0.002899771,1.0
y1,4032,1.8608614e-5,0.00268483,1.0
y1,4033,-1.0363731e-5,0.0028495998,1.0
y1,4034,0.00012098996,0.0028721585,1.0
y1,4035,6.1847895e-5,0.0028077324,1.0
y1,4036,0.00014329929,0.0026727156,1.0
y1,4037,-0.00019735999,0.0026740183,1.0
y1,4038,0.00015294689,0.0026933714,1.0
y1,4039,4.2816388e-5,0.0028116,1.0
y1,4040,3.5738758e-5,0.0027550405,1.0
y1,4041,-4.0703308e-6,0.0027195427,1.0
y1,4042,-9.334755e-7,0.0027701021,1.0
y1,4043,-6.210496e-5,0.00268434,1.0
y1,4044,3.1886553e-5,0.002896718,1.0
y1,4045,-2.2864822e-5,0.0025699353,1.0
y1,4046,1.3603731e-5,0.0027212903,1.0
y1,4047,-0.00018089401,0.0027518228,1.0
y1,4048,0.0001087014,0.002878382,1.0
y1,4049,6.2133106e-5,0.0026970622,1.0
y1,4050,9.95089e-5,0.0027589842,1.0
y1,4051,-5.2439304e-5,0.0028124885,1.0
y1,4052,-5.8014604e-5,0.002682165,1.0
y1,4053,-0.00010882588,0.0027539448,1.0
y1,4054,-3.831783e-5,0.0027635035,1.0
y1,4055,-1.4503262e-5,0.0026641262,1.0
y1,4056,-9.426329e-5,0.002736964,1.0
y1,4057,0.0001308011,0.0027475497,1.0
y1,4058,0.00012374733,0.0027502677,1.0
y1,4059,-1.428297e-5,0.002727099,1.0
y1,4060,-8.4023945e-5,0.0028006593,1.0
y1,4061,-2.585551e-5,0.0028525463,1.0
y1,4062,6.003813e-5,0.0028495698,1.0
y1,4063,-8.516114e-5,0.0027516105,1.0
y1,4064,3.1509044e-5,0.0026577883,1.0
y1,4065,-1.066473e-5,0.0027552643,1.0
y1,4066,-5.9268248e-5,0.0027460188,1.0
y1,4067,1.3539051e-5,0.0026691572,1.0
y1,4068,-0.00010083027,0.002748343,1.0
y1,4069,1.0826429e-5,0.00282514,1.0
y1,4070,0.00023542382,0.002741966,1.0
y1,4071,-0.00012784981,0.002655976,1.0
y1,4072,-8.854635e-5,0.0027528584,1.0
y1,4073,-5.671582e-5,0.0027735794,1.0
y1,4074,0.00012273896,0.0028911876,1.0
y1,4075,5.488054e-5,0.0026781028,1.0
y1,4076,0.00010873863,0.0028680805,1.0
y1,4077,-0.00012846477,0.002768293,1.0
y1,4078,0.00017442358,0.0029153,1.0
y1,4079,-3.860205e-5,0.002757763,1.0
y1,4080,-1.1753369e-5,0.002764157,1.0
y1,4081,4.212183e-5,0.0028015107,1.0
y1,4082,0.00010864386,0.002744979,1.0
y1,4083,-4.9200717e-5,0.002821099,1.0
y1,4084,3.9325285e-5,0.002752176,1.0
y1,4085,4.7008183e-5,0.0028645669,1.0
y1,4086,-5.1107367e-5,0.0028210098,1.0
y1,4087,6.894144e-5,0.00290532,1.0
y1,4088,0.00012011631,0.0027830831,1.0
y1,4089,-3.388535e-5,0.0028044456,1.0
y1,4090,0.00010851162,0.00273153,1.0
y1,4091,-7.962326e-5,0.0028243891,1.0
y1,4092,-5.8609025e-5,0.002794862,1.0
y1,4093,0.00011436523,0.002749777,1.0
y1,4094,3.369502e-5,0.0027878853,1.0
y1,4095,0.00012059088,0.00273417,1.0
y1,4096,6.60822e-5,0.0027419194,1.0
y1,4097,-7.9767015e-5,0.0027763369,1.0
y1,4098,-7.5306445e-5,0.002561706,1.0
y1,4099,-0.0002307748,0.0027625943,1.0
y1,4100,0.00010436335,0.002722562,1.0
y1,4101,0.00012199129,0.0027666956,1.0
y1,4102,5.808932e-5,0.0026976387,1.0
y1,4103,-2.657103e-5,0.0028479279,1.0
y1,4104,-5.423279e-5,0.002866457,1.0
y1,4105,0.00021030923,0.00288943,1.0
y1,4106,-3.4813278e-5,0.0027864953,1.0
y1,4107,-3.1628395e-5,0.0028064286,1.0
y1,4108,9.67642e-5,0.0028801118,1.0
y1,4109,-7.91995e-5,0.002808372,1.0
y1,4110,9.5171825e-5,0.0026804681,1.0
y1,4111,-0.00021751314,0.0027629565,1.0
y1,4112,0.00014283242,0.0027149399,1.0
y1,4113,-3.3683573e-5,0.002697446,1.0
y1,4114,-0.00018451089,0.0028017187,1.0
y1,4115,0.00017191935,0.002737567,1.0
y1,4116,6.0334456e-5,0.0026862295,1.0
y1,4117,-3.671416e-5,0.0027473299,1.0
y1,4118,6.530822e-5,0.0026662613,1.0
y1,4119,-0.00010427741,0.0027087836,1.0
y1,4120,-7.417122e-5,0.0028980107,1.0
y1,4121,-0.00013218365,0.0028211684,1.0
y1,4122,-3.1200638e-5,0.0027361957,1.0
y1,4123,-2.0684123e-5,0.0026725547,1.0
y1,4124,-7.744468e-5,0.0027710744,1.0
y1,4125,0.00014747548,0.002682568,1.0
y1,4126,-2.3798315e-5,0.00280386,1.0
y1,4127,-4.9237144e-5,0.0027879053,1.0
y1,4128,-7.908102e-5,0.0027496626,1.0
y1,4129,6.9319294e-6,0.002758353,1.0
y1,4130,0.00010821573,0.0027052518,1.0
y1,4131,-2.9170185e-5,0.002798878,1.0
y1,4132,9.308401e-5,0.0027589775,1.0
y1,4133,-0.00011020034,0.0028586339,1.0
y1,4134,-8.973911e-6,0.0028599773,1.0
y1,4135,6.714648e-5,0.0026921574,1.0
y1,4136,0.00013910836,0.0028677809,1.0
y1,4137,-1.5334948e-5,0.002840538,1.0
y1,4138,-4.5472807e-5,0.002830023,1.0
y1,4139,-5.566902e-5,0.0027694874,1.0
y1,4140,-2.6699403e-5,0.0028506748,1.0
y1,4141,-0.00012130033,0.0028593177,1.0
y1,4142,7.041193e-5,0.002779692,1.0
y1,4143,-3.570477e-5,0.0027639235,1.0
y1,4144,6.751616e-5,0.002784114,1.0
y1,4145,-3.4623903e-5,0.0029138937,1.0
y1,4146,-0.00023049266,0.0028065,1.0
y1,4147,5.193972e-5,0.0028034702,1.0
y1,4148,-0.000101620426,0.0027885586,1.0
y1,4149,1.7719976e-5,0.0026920843,1.0
y1,4150,-9.411087e-5,0.0028244462,1.0
y1,4151,6.2871586e-5,0.0027647081,1.0
y1,4152,-7.1127e-5,0.0027879772,1.0
y1,4153,3.6483343e-5,0.0026338648,1.0
y1,4154,4.4847024e-5,0.002730732,1.0
y1,4155,-0.00016544892,0.0027997901,1.0
y1,4156,-7.52529e-5,0.0027832987,1.0
y1,4157,-0.00012971525,0.0027358478,1.0
y1,4158,1.66161e-5,0.002709001,1.0
y1,4159,-0.00013122191,0.002794738,1.0
y1,4160,2.658603e-5,0.0028216622,1.0
y1,4161,-3.1678705e-5,0.00277806,1.0
y1,4162,7.624629e-5,0.0027870778,1.0
y1,4163,7.243408e-5,0.0027740006,1.0
y1,4164,0.00013944002,0.0027192433,1.0
y1,4165,0.00013347449,0.002713804,1.0
y1,4166,6.151675e-5,0.0028468475,1.0
y1,4167,-6.969098e-5,0.0028137078,1.0
y1,4168,2.1968359e-5,0.0027670537,1.0
y1,4169,3.4557147e-6,0.0027330094,1.0
y1,4170,1.942028e-5,0.002730213,1.0
y1,4171,-8.09671e-5,0.0028301699,1.0
y1,4172,-7.6945806e-5,0.0027748987,1.0
y1,4173,-2.1486849e-5,0.002754891,1.0
y1,4174,6.491075e-7,0.002902635,1.0
y1,4175,4.92262e-5,0.0028014074,1.0
y1,4176,8.3171864e-5,0.0026733936,1.0
y1,4177,-0.00014555219,0.0027346981,1.0
y1,4178,-2.2546996e-5,0.0028029382,1.0
y1,4179,0.00010318698,0.002749826,1.0
y1,4180,-9.123085e-5,0.002691586,1.0
y1,4181,5.8109836e-5,0.002708579,1.0
y1,4182,-3.7168025e-5,0.0028057278,1.0
y1,4183,-8.1292725e-5,0.0027479818,1.0
y1,4184,-0.00015244285,0.0027346334,1.0
y1,4185,-0.000115321,0.002677237,1.0
y1,4186,3.1745032e-5,0.002685723,1.0
y1,4187,-0.00012059409,0.002814828,1.0
y1,4188,-5.746084e-5,0.0027512908,1.0
y1,4189,-2.5452944e-5,0.0027041072,1.0
y1,4190,-5.3888485e-5,0.0027814803,1.0
y1,4191,-7.1337868e-6,0.0027642553,1.0
y1,4192,0.00018530537,0.0026591613,1.0
y1,4193,-9.00148e-5,0.002838523,1.0
y1,4194,-9.810059e-5,0.0027759003,1.0
y1,4195,0.00017380143,0.002872536,1.0
y1,4196,2.3307466e-5,0.0028216809,1.0
y1,4197,3.5769466e-5,0.002807394,1.0
y1,4198,-9.669973e-5,0.0027857292,1.0
y1,4199,-7.869885e-5,0.0027486132,1.0
y1,4200,6.389999e-5,0.0027691035,1.0
y1,4201,-6.126261e-5,0.0027665617,1.0
y1,4202,1.3959571e-5,0.0028184578,1.0
y1,4203,6.380642e-5,0.0027075442,1.0
y1,4204,-8.778693e-5,0.0027765317,1.0
y1,4205,-3.78782e-5,0.002844929,1.0
y1,4206,2.6329057e-5,0.0026920992,1.0
y1,4207,8.1788865e-5,0.002803529,1.0
y1,4208,2.4662628e-5,0.0027090411,1.0
y1,4209,7.382112e-5,0.0028148328,1.0
y1,4210,0.00016804908,0.002823467,1.0
y1,4211,5.6855763e-5,0.0028509863,1.0
y1,4212,2.8954437e-5,0.0028208215,1.0
y1,4213,2.7610115e-5,0.0027475872,1.0
y1,4214,-0.000120226265,0.0027821052,1.0
y1,4215,-0.00012470192,0.0027886003,1.0
y1,4216,-0.00014323092,0.0026824023,1.0
y1,4217,4.3493594e-5,0.0026614277,1.0
y1,4218,2.6467353e-5,0.0027859411,1.0
y1,4219,-2.50113e-6,0.0027827886,1.0
y1,4220,-5.5225733e-5,0.0027734812,1.0
y1,4221,-6.8510904e-5,0.00264658,1.0
y1,4222,-9.254213e-5,0.002729072,1.0
y1,4223,-0.00016120395,0.0026969707,1.0
y1,4224,3.0001167e-5,0.0027959193,1.0
y1,4225,7.7537115e-6,0.0027641116,1.0
y1,4226,1.1151763e-5,0.0027237402,1.0
y1,4227,0.00010945016,0.002812582,1.0
y1,4228,-2.0916641e-5,0.0027050853,1.0
y1,4229,-0.00021005418,0.002800799,1.0
y1,4230,0.00014682993,0.0027433988,1.0
y1,4231,-3.8721522e-5,0.002735388,1.0
y1,4232,-1.7860953e-6,0.0026881264,1.0
y1,4233,4.6653447e-5,0.0027079885,1.0
y1,4234,-7.8868194e-5,0.0027330117,1.0
y1,4235,-2.6076168e-5,0.002712317,1.0
y1,4236,1.7003216e-5,0.0028007084,1.0
y1,4237,-5.7213623e-5,0.0027781855,1.0
y1,4238,4.457639e-5,0.002682779,1.0
y1,4239,3.808386e-5,0.0027091205,1.0
y1,4240,-1.1017253e-5,0.0026494998,1.0
y1,4241,4.1775456e-5,0.0027685277,1.0
y1,4242,5.9191476e-5,0.0027333074,1.0
y1,4243,-6.4153486e-5,0.0028038728,1.0
y1,4244,-3.1397063e-5,0.0028027613,1.0
y1,4245,4.724739e-5,0.0028499858,1.0
y1,4246,-8.768334e-6,0.0027461555,1.0
y1,4247,-0.00011377013,0.00272896,1.0
y1,4248,7.520828e-5,0.0027691957,1.0
y1,4249,-0.00018881462,0.0028365583,1.0
y1,4250,4.446073e-5,0.0028314353,1.0
y1,4251,0.00014163072,0.0027227618,1.0
y1,4252,3.5125857e-5,0.0028426494,1.0
y1,4253,-0.00010917517,0.0027328169,1.0
y1,4254,-1.8761275e-5,0.002783163,1.0
y1,4255,6.028344e-5,0.0029741365,1.0
y1,4256,0.00020975112,0.0027081096,1.0
y1,4257,2.4120129e-5,0.0026921527,1.0
y1,4258,8.536596e-5,0.0027262846,1.0
y1,4259,2.7567253e-6,0.0027514857,1.0
y1,4260,9.158577e-5,0.0027348634,1.0
y1,4261,1.24539765e-5,0.0026804856,1.0
y1,4262,4.196081e-5,0.0027064271,1.0
y1,4263,0.0001299694,0.0026728653,1.0
y1,4264,6.0079754e-5,0.0028340642,1.0
y1,4265,0.0001395418,0.0026809266,1.0
y1,4266,-0.00014877177,0.0027850615,1.0
y1,4267,-6.632295e-5,0.002844096,1.0
y1,4268,-3.097902e-5,0.0027864948,1.0
y1,4269,-1.0892433e-5,0.0027498067,1.0
y1,4270,8.2578714e-5,0.0027147685,1.0
y1,4271,0.00010373958,0.002813127,1.0
y1,4272,9.578504e-5,0.0028479132,1.0
y1,4273,7.692237e-5,0.0027681715,1.0
y1,4274,-7.72837e-5,0.0028486946,1.0
y1,4275,-2.599158e-5,0.0027799918,1.0
y1,4276,-9.669881e-5,0.0028806936,1.0
y1,4277,9.09393e-5,0.00273132,1.0
y1,4278,-6.7456866e-5,0.0027369515,1.0
